collection_date,sticker,companyName,date,revenue,cost_of_revenue,gross_profit,operating_expences_sales_general_administrative,other_operating_expenses,total_operating_expenses,operating_income,interest_expense,other_income_expense,income_before_income_taxes,provision_for_income_taxes,minority_interest,other_income,net_income_from_continuing_operations,net_income_from_discontinuing_operations,net_income_from_discontinuing_operations2,net_income_from_discontinuing_operations3,other,net_income,net_income_available_to_common_shareholders,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_shares_outstanding_basic,weighted_average_shares_outstanding_diluted,ebitda,commision_and_fees,compensation_and_benefits,cummulative_effect_of_accounting_changes,depreciation_and_amortisation,extraordinary_items,income_from_cont_operations_before_taxes,income_tax_expense_benefit,interest_income,investment_income_net,merger_acquisition_and_restructuring,net_interest_income,nonrecurring_expense,operating_expenses,policyholder_benefits_and_claims_incurred,other_distributions,other_expense,other_expenses,other_special_charges,policyholder_benefits_and_claims_incurred,preferred_distributions,preferred_dividend,premiums,provision_benefit_for_taxes,realised_capital_gains_net,research_and_development,restructuring_merger_and_acquisition,securities_gains,tech_communication_and_equipment,total_benefits_claims_expenses,total_costs_and_expenses,total_expenses,total_interest_expense,total_interest_income,total_net_revenue,total_noninterest_expenses,total_noninterest_revenue,total_nonoperating_income_net,total_revenues
20180209,ASTAK,ALPHA REAL ESTATE SA(CR),2012-12-01 00:00:00,10.0,,,2.0,,,9.0,,,9.0,2.0,,,7.0,,,,,7.0,7.0,0.52,0.52,14.0,14.0,10.0,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
20180209,ASTAK,ALPHA REAL ESTATE SA(CR),2013-12-01 00:00:00,14.0,,,2.0,,,8.0,,-2.0,8.0,4.0,,,5.0,,,,,5.0,5.0,0.33,0.33,14.0,14.0,10.0,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,
20180209,ASTAK,ALPHA REAL ESTATE SA(CR),2014-12-01 00:00:00,13.0,,,2.0,,,5.0,,-2.0,5.0,1.0,,,4.0,,,,,4.0,4.0,0.28,0.28,14.0,14.0,7.0,,,,,,,,2.0,,,,,6.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,
20180209,ASTAK,ALPHA REAL ESTATE SA(CR),2015-12-01 00:00:00,14.0,,,2.0,,,6.0,,-1.0,6.0,2.0,,,4.0,,,,,4.0,4.0,0.29,0.29,14.0,14.0,7.0,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,
20180209,ASTAK,ALPHA REAL ESTATE SA(CR),2016-12-01 00:00:00,13.0,,,10.0,,,-4.0,,-1.0,-4.0,1.0,,,-5.0,,,,,-5.0,-5.0,-0.38,-0.38,14.0,14.0,-2.0,,,,,,,,1.0,,,,,7.0,,,,,,,,,,,,,,,,,,17.0,,,,,,,
20180209,ASTAK,ALPHA REAL ESTATE SA(CR),2017-12-01 00:00:00,12.0,,,2.0,,,2.0,,-1.0,2.0,1.0,,,1.0,,,,,1.0,1.0,0.11,0.11,14.0,14.0,4.0,,,,,,,,1.0,,,,,8.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,
20180209,AXON,AXON HOLDING SA (CR),2011-12-01 00:00:00,197.0,169.0,28.0,53.0,15.0,68.0,-39.0,,-129.0,-168.0,6.0,,,-174.0,,,,49.0,-125.0,-125.0,-6.2,-6.2,20.0,20.0,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20180209,AXON,AXON HOLDING SA (CR),2012-12-01 00:00:00,219.0,158.0,60.0,39.0,27.0,66.0,-6.0,,-44.0,-50.0,4.0,,,-54.0,,,,10.0,-44.0,-44.0,-2.19,-2.19,20.0,20.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20180209,AXON,AXON HOLDING SA (CR),2013-12-01 00:00:00,154.0,146.0,9.0,32.0,13.0,44.0,-36.0,,-24.0,-60.0,-3.0,,,-57.0,,,,26.0,-30.0,-30.0,-1.51,-1.51,20.0,20.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20180209,AXON,AXON HOLDING SA (CR),2014-12-01 00:00:00,146.0,134.0,11.0,31.0,13.0,44.0,-33.0,,-27.0,-60.0,15.0,,,-75.0,,,,33.0,-42.0,-42.0,-2.07,-2.07,20.0,20.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20180209,AXON,AXON HOLDING SA (CR),2015-12-01 00:00:00,128.0,120.0,8.0,33.0,10.0,43.0,-36.0,27.0,-2.0,-64.0,1.0,,,-66.0,,,,27.0,-38.0,-38.0,-1.9,-1.9,20.0,20.0,-20.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
20180209,AXON,AXON HOLDING SA (CR),2017-12-01 00:00:00,124.0,115.0,9.0,30.0,6.0,36.0,-27.0,27.0,3.0,-51.0,5.0,,,-56.0,,,,23.0,-33.0,-33.0,-1.63,-1.63,20.0,,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,BIOSK,UNIBIOS (CR),2012-12-01 00:00:00,7.0,4.0,3.0,4.0,0.0,4.0,-1.0,0.0,0.0,-2.0,0.0,,-0.0,-2.0,-0.0,,,0.0,-2.0,-2.0,-1.35,-1.35,2.0,2.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,BIOSK,UNIBIOS (CR),2013-12-01 00:00:00,9.0,5.0,4.0,3.0,0.0,4.0,1.0,,-0.0,0.0,1.0,,,-0.0,,,,0.0,-0.0,-0.0,-0.06,-0.06,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,BIOSK,UNIBIOS (CR),2014-12-01 00:00:00,8.0,4.0,4.0,3.0,0.0,3.0,1.0,,-0.0,0.0,0.0,,,-0.0,,,,0.0,-0.0,-0.0,-0.05,-0.05,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,BIOSK,UNIBIOS (CR),2015-12-01 00:00:00,7.0,4.0,3.0,3.0,0.0,3.0,-0.0,0.0,0.0,-0.0,0.0,,,-1.0,,,,-0.0,-1.0,-1.0,-0.17,-0.17,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,BIOSK,UNIBIOS (CR),2016-12-01 00:00:00,5.0,3.0,2.0,3.0,0.0,3.0,-1.0,0.0,-0.0,-2.0,0.0,,,-2.0,,,,0.0,-2.0,-2.0,-3.16,-3.16,1.0,3.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,BIOSK,UNIBIOS (CR),2017-12-01 00:00:00,5.0,3.0,2.0,3.0,0.0,3.0,-1.0,,-1.0,-2.0,0.0,,,-2.0,,,,0.0,-2.0,-2.0,-3.25,-3.25,3.0,3.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CENER,CENERGY HOLDINGS (CB),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CENER,CENERGY HOLDINGS (CB),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CENER,CENERGY HOLDINGS (CB),2014-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CENER,CENERGY HOLDINGS (CB),2015-12-01 00:00:00,775.0,663.0,112.0,55.0,4.0,59.0,53.0,,-38.0,15.0,8.0,,0.0,7.0,,,,,7.0,7.0,0.04,0.04,190.0,190.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CENER,CENERGY HOLDINGS (CB),2016-12-01 00:00:00,692.0,629.0,63.0,31.0,-0.0,33.0,30.0,31.0,4.0,3.0,7.0,,,-4.0,,,,0.0,-4.0,-4.0,-0.02,-0.02,190.0,190.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
20180209,CENER,CENERGY HOLDINGS (CB),2017-12-01 00:00:00,669.0,616.0,53.0,31.0,3.0,33.0,19.0,32.0,4.0,-9.0,2.0,,,-11.0,,,,0.0,-11.0,-11.0,-0.06,-0.06,190.0,190.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CRETA,KRETA FARM SA (CR),2012-12-01 00:00:00,95.0,57.0,38.0,36.0,12.0,48.0,-10.0,,-0.0,-10.0,0.0,,0.0,-10.0,,,,1.0,-9.0,-9.0,-0.32,-0.32,29.0,29.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CRETA,KRETA FARM SA (CR),2013-12-01 00:00:00,97.0,58.0,38.0,36.0,26.0,62.0,-23.0,,0.0,-23.0,-2.0,,,-22.0,,,,0.0,-21.0,-21.0,-0.73,-0.73,29.0,29.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CRETA,KRETA FARM SA (CR),2014-12-01 00:00:00,105.0,59.0,46.0,41.0,8.0,49.0,-3.0,,1.0,-2.0,-1.0,,,-1.0,,,,0.0,-1.0,-1.0,-0.04,-0.04,29.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CRETA,KRETA FARM SA (CR),2015-12-01 00:00:00,105.0,61.0,44.0,41.0,8.0,49.0,-5.0,6.0,8.0,-3.0,0.0,,,-3.0,,,,0.0,-3.0,-3.0,-0.1,-0.1,29.0,29.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CRETA,KRETA FARM SA (CR),2016-12-01 00:00:00,98.0,55.0,43.0,39.0,12.0,51.0,-7.0,6.0,7.0,-6.0,-1.0,,,-5.0,,,,0.0,-5.0,-5.0,-0.16,-0.16,29.0,29.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,CRETA,KRETA FARM SA (CR),2017-12-01 00:00:00,102.0,58.0,44.0,40.0,8.0,47.0,-3.0,6.0,7.0,-2.0,0.0,,,-3.0,,,,0.0,-2.0,-2.0,-0.08,-0.08,29.0,29.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,DAIOS,DAIOS PLASTICS SA (CR),2012-12-01 00:00:00,31.0,25.0,6.0,2.0,2.0,4.0,2.0,,-6.0,-4.0,0.0,,,-4.0,,,,,-4.0,-4.0,-0.27,-0.27,15.0,15.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,DAIOS,DAIOS PLASTICS SA (CR),2013-12-01 00:00:00,36.0,27.0,9.0,2.0,10.0,11.0,-2.0,,1.0,-1.0,2.0,,-0.0,-4.0,,,,,-4.0,-4.0,-0.24,-0.24,15.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,DAIOS,DAIOS PLASTICS SA (CR),2014-12-01 00:00:00,41.0,29.0,11.0,4.0,6.0,10.0,1.0,,1.0,2.0,2.0,,-0.0,0.0,,,,,0.0,0.0,0.01,0.01,15.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,DAIOS,DAIOS PLASTICS SA (CR),2015-12-01 00:00:00,42.0,30.0,11.0,5.0,5.0,10.0,1.0,5.0,6.0,2.0,5.0,,0.0,-3.0,,,,,-3.0,-3.0,-0.17,-0.17,15.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,DAIOS,DAIOS PLASTICS SA (CR),2016-12-01 00:00:00,42.0,30.0,12.0,5.0,0.0,6.0,6.0,5.0,1.0,2.0,1.0,,-0.0,1.0,,,,,1.0,1.0,0.07,0.07,15.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,DAIOS,DAIOS PLASTICS SA (CR),2017-12-01 00:00:00,44.0,31.0,13.0,5.0,0.0,6.0,7.0,6.0,1.0,2.0,1.0,,,2.0,,,,,2.0,2.0,0.11,0.11,15.0,15.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EEE,CC HBC AG (CR),2012-12-01 00:00:00,7045.0,4522.0,2522.0,2069.0,9.0,2185.0,338.0,96.0,17.0,259.0,65.0,,,193.0,,,,-3.0,190.0,190.0,0.52,0.52,368.0,368.0,733.0,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,
20180209,EEE,CC HBC AG (CR),2013-12-01 00:00:00,6874.0,4438.0,2436.0,1999.0,7.0,2062.0,374.0,96.0,16.0,294.0,73.0,,,221.0,,,,,221.0,221.0,0.61,0.61,364.0,365.0,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,
20180209,EEE,CC HBC AG (CR),2014-12-01 00:00:00,6510.0,4192.0,2318.0,1889.0,12.0,1957.0,361.0,68.0,59.0,352.0,58.0,,,294.0,,,,1.0,295.0,295.0,0.81,0.81,364.0,366.0,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,
20180209,EEE,CC HBC AG (CR),2015-12-01 00:00:00,6346.0,4019.0,2327.0,1846.0,9.0,1909.0,418.0,68.0,7.0,357.0,76.0,,,281.0,,,,-0.0,280.0,280.0,0.77,0.77,364.0,365.0,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,
20180209,EEE,CC HBC AG (CR),2016-12-01 00:00:00,6219.0,3920.0,2299.0,1755.0,,1792.0,506.0,68.0,20.0,458.0,114.0,,,344.0,,,,-0.0,344.0,344.0,0.95,0.95,362.0,364.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,
20180209,EEE,CC HBC AG (CR),2017-12-01 00:00:00,6388.0,4028.0,2360.0,,1808.0,1808.0,552.0,53.0,22.0,521.0,126.0,,,396.0,,,,-0.0,395.0,395.0,1.09,1.08,363.0,367.0,862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2010-12-01 00:00:00,43.0,36.0,7.0,1.0,2.0,3.0,3.0,,-0.0,3.0,1.0,,,2.0,,,,-0.0,2.0,2.0,0.06,0.06,30.0,30.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2011-12-01 00:00:00,49.0,37.0,12.0,2.0,7.0,9.0,4.0,,-3.0,0.0,0.0,,-0.0,0.0,,,,-0.0,0.0,0.0,0.01,0.01,30.0,30.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2012-12-01 00:00:00,53.0,40.0,12.0,2.0,6.0,8.0,4.0,1.0,-3.0,0.0,-0.0,,0.0,1.0,,,,-0.0,0.0,0.0,0.01,0.01,30.0,30.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2013-12-01 00:00:00,43.0,35.0,8.0,2.0,14.0,16.0,-8.0,0.0,0.0,-8.0,1.0,,-0.0,-9.0,,,,0.0,-9.0,-9.0,-0.29,-0.29,30.0,30.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2014-12-01 00:00:00,35.0,46.0,-11.0,4.0,4.0,8.0,-20.0,1.0,1.0,-20.0,-2.0,,,-17.0,,,,0.0,-17.0,-17.0,-0.57,-0.57,30.0,30.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELFIS,HELLENIC FISHFARMING SA (CR),2017-12-01 00:00:00,35.0,46.0,-11.0,4.0,4.0,8.0,-20.0,1.0,1.0,-20.0,-2.0,,,-17.0,,,,0.0,-17.0,-17.0,-0.57,-0.57,30.0,30.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,ELPE,HELLENIC PETROLEUM (CR),2012-12-01 00:00:00,10469.0,9934.0,535.0,408.0,13.0,,,,,114.0,33.0,,,81.0,,,,3.0,84.0,84.0,0.28,0.28,306.0,306.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,
20180209,ELPE,HELLENIC PETROLEUM (CR),2013-12-01 00:00:00,9674.0,9369.0,305.0,448.0,196.0,,,,,-338.0,-66.0,,,-272.0,,,,3.0,-269.0,-269.0,-0.88,-0.88,306.0,306.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,,,,,,,,
20180209,ELPE,HELLENIC PETROLEUM (CR),2014-12-01 00:00:00,8750.0,8873.0,-123.0,188.0,-79.0,,,,,-427.0,-113.0,,,-314.0,,,,,-314.0,-314.0,-1.03,-1.03,306.0,306.0,-95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,,,,,,,,
20180209,ELPE,HELLENIC PETROLEUM (CR),2015-12-01 00:00:00,7303.0,6608.0,695.0,458.0,-12.0,,,,,39.0,-6.0,,,45.0,,,,2.0,47.0,47.0,0.15,0.15,306.0,306.0,446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,,,,,,,,
20180209,ELPE,HELLENIC PETROLEUM (CR),2016-12-01 00:00:00,6680.0,5673.0,1007.0,409.0,-73.0,,,,,466.0,137.0,,,329.0,,,,1.0,330.0,330.0,1.08,1.08,306.0,306.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,
20180209,ELPE,HELLENIC PETROLEUM (CR),2017-12-01 00:00:00,7815.0,6697.0,1118.0,396.0,-41.0,,,,,579.0,161.0,,,418.0,,,,-2.0,416.0,416.0,1.37,1.37,306.0,306.0,977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0,,,,,,,,
20180209,ELSTR,ELASTRON (CR),2012-12-01 00:00:00,70.0,64.0,6.0,8.0,1.0,,,,,-3.0,1.0,,,-4.0,,,,0.0,-4.0,-4.0,-0.21,-0.21,19.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
20180209,ELSTR,ELASTRON (CR),2013-12-01 00:00:00,52.0,47.0,5.0,6.0,2.0,,,,,-3.0,0.0,,-0.0,-3.0,,,,-0.0,-3.0,-3.0,-0.17,-0.17,18.0,18.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,
20180209,ELSTR,ELASTRON (CR),2014-12-01 00:00:00,54.0,49.0,5.0,6.0,1.0,,,,,-3.0,1.0,,-0.0,-4.0,,,,0.0,-4.0,-4.0,-0.2,-0.2,18.0,18.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,
20180209,ELSTR,ELASTRON (CR),2015-12-01 00:00:00,63.0,57.0,7.0,7.0,0.0,,,,,-2.0,1.0,,,-2.0,,,,-0.0,-2.0,-2.0,-0.13,-0.13,18.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
20180209,ELSTR,ELASTRON (CR),2016-12-01 00:00:00,75.0,64.0,12.0,8.0,-1.0,,,,,2.0,1.0,,,2.0,,,,-0.0,2.0,2.0,0.09,0.09,18.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,
20180209,ELSTR,ELASTRON (CR),2017-12-01 00:00:00,81.0,68.0,13.0,9.0,-0.0,,,,,2.0,1.0,,-0.0,1.0,,,,-0.0,1.0,1.0,0.05,0.05,18.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,
20180209,EUPIC,EUROPEAN RELIANCE INSUR. (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,EUPIC,EUROPEAN RELIANCE INSUR. (CR),2013-12-01 00:00:00,,,,26.0,,,,,,14.0,,,8.0,,,,,,10.0,10.0,0.35,0.35,28.0,28.0,,,,,,,,-4.0,,5.0,,,,,,,,123.0,,,,,153.0,,-4.0,,,,,149.0,,,,,,,,,162.0
20180209,EUPIC,EUROPEAN RELIANCE INSUR. (CR),2014-12-01 00:00:00,,,,25.0,,,,,,15.0,,,7.0,,,,,,10.0,10.0,0.37,0.37,28.0,28.0,,,,,,,,-5.0,,5.0,,,,,,,,124.0,,,,,155.0,,-2.0,,,,,150.0,,,,,,,,,165.0
20180209,EUPIC,EUROPEAN RELIANCE INSUR. (CR),2015-12-01 00:00:00,,,,25.0,,,,,,16.0,,,8.0,,,,,,11.0,11.0,0.41,0.41,28.0,28.0,,,,,,,,-5.0,,4.0,,,,,71.0,,,61.0,,71.0,,,162.0,,-1.0,,,,,156.0,,,,,,,,,173.0
20180209,EUPIC,EUROPEAN RELIANCE INSUR. (CR),2016-12-01 00:00:00,,,,23.0,,,,,,21.0,,,10.0,,,,,,15.0,15.0,0.53,0.53,28.0,28.0,,,,,,,,-6.0,,5.0,,,,,74.0,,,52.0,,74.0,,,155.0,,1.0,,,,,149.0,,,,,,,,,170.0
20180209,EUPIC,EUROPEAN RELIANCE INSUR. (CR),2017-12-01 00:00:00,,,,23.0,,,,,0.0,22.0,,,10.0,,,,,,15.0,15.0,0.56,0.56,28.0,28.0,,,,,,,,-7.0,,5.0,,,,,81.0,,,49.0,,81.0,,,159.0,,1.0,,,,,153.0,,,,,,,,,175.0
20180209,EUROB,EUROBANK ERGASIAS (CR),2012-12-01 00:00:00,,,,,,,,,-142.0,,,,-3228.0,,-86.0,,,,-1453.0,-1453.0,-2300.0,-2300.0,1.0,1.0,,200.0,,,,,-1559.0,,,,331.0,1461.0,,,,,2614.0,-1060.0,405.0,,,,,-334.0,,,,-22.0,294.0,,,,2614.0,4075.0,-1559.0,,,,
20180209,EUROB,EUROBANK ERGASIAS (CR),2013-12-01 00:00:00,,,,,,,,,203.0,,,,-3700.0,,-18.0,,,,-1154.0,-1154.0,-41.0,-41.0,29.0,29.0,,203.0,,,,,-2126.0,,,,254.0,1294.0,,,,,1566.0,-585.0,331.0,,,,,-787.0,,,,41.0,,,,,1566.0,2860.0,-2126.0,,,,
20180209,EUROB,EUROBANK ERGASIAS (CR),2014-12-01 00:00:00,,,,,,,,,941.0,,,,-4478.0,,-232.0,,,,-1219.0,-1219.0,-11.0,-11.0,115.0,115.0,,200.0,,,,,-2642.0,,,,,1515.0,,,,,1388.0,-248.0,248.0,,,,,-714.0,,,,85.0,,,,,1388.0,2903.0,-2642.0,,,,
20180209,EUROB,EUROBANK ERGASIAS (CR),2015-12-01 00:00:00,,,,,,,,,1458.0,,,,-5240.0,,-105.0,,,,-1181.0,-1181.0,-4.02,-4.02,309.0,309.0,,192.0,,,,,-3570.0,,,,,1463.0,,,,,1123.0,-79.0,79.0,,,,,-1036.0,,,,15.0,,,,,1123.0,2586.0,-3570.0,,,,
20180209,EUROB,EUROBANK ERGASIAS (CR),2016-12-01 00:00:00,,,,,,,,,-369.0,,,,-1417.0,,9.0,,,,230.0,230.0,0.11,0.11,2185.0,2185.0,,244.0,,,,,510.0,,,,66.0,1548.0,,,,,829.0,-401.0,65.0,,,,,-80.0,,,,135.0,244.0,,,,829.0,2377.0,510.0,,,,
20180209,EUROB,EUROBANK ERGASIAS (CR),2017-12-01 00:00:00,,,,,,,,,-1164.0,,,,-1415.0,,-142.0,,,,99.0,99.0,0.05,0.05,2184.0,2185.0,,276.0,,,,,1354.0,,,,22.0,1551.0,,,,,,-355.0,73.0,,,,,-51.0,,,,113.0,234.0,,,,,2380.0,1354.0,,,,
20180209,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2012-12-01 00:00:00,33.0,,,,,23.0,10.0,,6.0,9.0,3.0,,,,,,,,12.0,12.0,0.18,0.18,65.0,65.0,18.0,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,-1.0,
20180209,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2013-12-01 00:00:00,81.0,,,,,23.0,59.0,,5.0,59.0,31.0,,,,,,,,32.0,32.0,0.49,0.49,65.0,65.0,65.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,
20180209,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2014-12-01 00:00:00,47.0,,,,,23.0,24.0,,4.0,24.0,7.0,,,,,,,,21.0,21.0,0.33,0.33,64.0,64.0,29.0,,,,,,,,,,,,1.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,
20180209,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2015-12-01 00:00:00,35.0,,,,,23.0,12.0,,2.0,12.0,4.0,,,,,,,,9.0,9.0,0.14,0.14,65.0,65.0,16.0,,,,,,,,,,,,0.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,,
20180209,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2016-12-01 00:00:00,27.0,,,,,22.0,5.0,,,3.0,2.0,,,,,,,,1.0,1.0,0.02,0.02,63.0,63.0,8.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,-2.0,
20180209,EXAE,HELLENIC EXCHANGES-A.S.E. (CR),2017-12-01 00:00:00,26.0,,,,,23.0,4.0,,,4.0,2.0,,,,,,,,2.0,2.0,0.03,0.03,61.0,61.0,7.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,0.0,
20180209,EYAPS,THESSALONIKA WATER & SEWERAGE,2012-12-01 00:00:00,74.0,43.0,31.0,,14.0,14.0,16.0,0.0,5.0,21.0,4.0,,,18.0,,,,,18.0,18.0,0.49,0.49,36.0,36.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
